subj,roi,run,corr
GL18,SPL_ventral,5,0.22685253536000388
GL18,SPL_early,2,-0.23251552179960594
GL18,SPL_early,5,-0.15330374067994576
GL19,SPL_PMd,2,0.40355429887456956
GL19,SPL_PMd,5,0.457929118208189
GL19,SPL_M1,2,0.4006259550704888
GL19,SPL_M1,5,0.28375989060254925
GL19,SPL_S1,2,-0.24696436604706923
GL19,SPL_S1,5,-0.11418821037735223
GL19,SPL_dorsal,2,0.40254783578051223
GL19,SPL_dorsal,5,0.48017100079520636
GL19,SPL_ventral,2,0.3503077081729597
GL19,SPL_ventral,5,0.5082576333824856
GL19,SPL_early,2,-0.009163239343021361
GL19,SPL_early,5,-0.11183362430458932
GL20,SPL_PMd,2,0.4529977228211722
GL20,SPL_PMd,5,0.3816411215502026
GL20,SPL_M1,2,0.25113135647438795
GL20,SPL_M1,5,0.16629307729331655
GL20,SPL_S1,2,0.10470925821603055
GL20,SPL_S1,5,-0.2373048835541786
GL20,SPL_dorsal,2,0.6283145076097952
GL20,SPL_dorsal,5,0.5720867369882604
GL20,SPL_ventral,2,0.5289432594337965
GL20,SPL_ventral,5,0.3243062193173289
GL20,SPL_early,2,0.03542857122930159
GL20,SPL_early,5,-0.06798882424788455
GL21,SPL_PMd,2,0.5158001945795402
GL21,SPL_PMd,5,0.6541245381908676
GL21,SPL_M1,2,0.5567239046290684
GL21,SPL_M1,5,0.6345083000958727
GL21,SPL_S1,2,0.07736408741169357
GL21,SPL_S1,5,-0.18730666293734247
GL21,SPL_dorsal,2,0.2630583036188947
GL21,SPL_dorsal,5,0.42147175758011307
GL21,SPL_ventral,2,0.6592528129544215
GL21,SPL_ventral,5,0.6022051472667028
GL21,SPL_early,2,0.10279213501453273
GL21,SPL_early,5,-0.12276026018376118
GL22,SPL_PMd,2,0.2463098158848899
GL22,SPL_PMd,5,0.14306238943252175
GL22,SPL_M1,2,0.34841471626556864
GL22,SPL_M1,5,0.11361528076231392
GL22,SPL_S1,2,-0.14272289931350218
GL22,SPL_S1,5,0.19961269136188864
GL22,SPL_dorsal,2,0.6146241080801287
GL22,SPL_dorsal,5,0.28561278078140245
GL22,SPL_ventral,2,0.4425929092870548
GL22,SPL_ventral,5,0.15433834578461464
GL22,SPL_early,2,-0.05585541323633846
GL22,SPL_early,5,-0.03174291116025238
GL24,SPL_PMd,2,0.48297694473786495
GL24,SPL_PMd,5,0.4339443557090173
GL24,SPL_M1,2,0.41671861698417095
GL24,SPL_M1,5,0.39115558044862103
GL24,SPL_S1,2,-0.30506294696749736
GL24,SPL_S1,5,0.03461661466391933
GL24,SPL_dorsal,2,0.5205693435327774
GL24,SPL_dorsal,5,0.47993862920877806
GL24,SPL_ventral,2,0.5757276359657134
GL24,SPL_ventral,5,0.5850092688599559
GL24,SPL_early,2,-0.053102870078358226
GL24,SPL_early,5,-0.1403475895828503
GL25,SPL_PMd,2,0.2570939003036402
GL25,SPL_PMd,5,0.10467960821513547
GL25,SPL_M1,2,0.23608364467228166
GL25,SPL_M1,5,0.04229969938190277
GL25,SPL_S1,2,-0.04732210770930539
GL25,SPL_S1,5,0.32384034375003684
GL25,SPL_dorsal,2,0.5484771171487384
GL25,SPL_dorsal,5,0.5366055895342261
GL25,SPL_ventral,2,0.33219797792222006
GL25,SPL_ventral,5,0.24790501038777224
GL25,SPL_early,2,-0.048608600354261046
GL25,SPL_early,5,-0.31985712905626934
GL26,SPL_PMd,2,0.23691888434543118
GL26,SPL_PMd,5,0.047936988095144184
GL26,SPL_M1,2,0.16859463819895418
GL26,SPL_M1,5,-0.0062597282978056465
GL26,SPL_S1,2,-0.2532661410411203
GL26,SPL_S1,5,-0.0024702743548287694
GL26,SPL_dorsal,2,0.40001313667998484
GL26,SPL_dorsal,5,0.3803737007066373
GL26,SPL_ventral,2,0.47588385257921756
GL26,SPL_ventral,5,0.3503283294125865
GL26,SPL_early,2,-0.1644771698575872
GL26,SPL_early,5,-0.03722388562526791
GL27,SPL_PMd,2,0.47266762489459835
GL27,SPL_PMd,5,0.3067697137029288
GL27,SPL_M1,2,0.5448219515872762
GL27,SPL_M1,5,0.4942914531979307
GL27,SPL_S1,2,0.023125855708802334
GL27,SPL_S1,5,0.11485865130980194
GL27,SPL_dorsal,2,0.6583880380262671
GL27,SPL_dorsal,5,0.4223573574089946
GL27,SPL_ventral,2,0.656958043827866
GL27,SPL_ventral,5,0.5386273923623042
GL27,SPL_early,2,-0.013937807614017781
GL27,SPL_early,5,0.32978642050832574
GL29,SPL_PMd,2,0.2502550470708841
GL29,SPL_PMd,5,0.534381071176364
GL29,SPL_M1,2,0.30511683469905226
GL29,SPL_M1,5,0.3985888504931317
GL29,SPL_S1,2,-0.014458586751397143
GL29,SPL_S1,5,0.18870613505185185
GL29,SPL_dorsal,2,0.3787946529155174
GL29,SPL_dorsal,5,0.33851617051981137
GL29,SPL_ventral,2,0.4972304435591534
GL29,SPL_ventral,5,0.5360987072096486
GL29,SPL_early,2,0.25019877961680786
GL29,SPL_early,5,0.07245857013752666
