subj,roi,run,corr
GL29,dorsal_M1,2,0.17899845985535542
GL29,dorsal_M1,5,0.4413640960559116
GL29,dorsal_S1,2,0.2775183551030992
GL29,dorsal_S1,5,0.3245383693672016
GL29,ventral_PMd,2,0.43727265678705585
GL29,ventral_PMd,5,0.4523517743422588
GL29,ventral_M1,2,0.5849595492445753
GL29,ventral_M1,5,0.4895642362036699
GL29,ventral_S1,2,0.03815021934675738
GL29,ventral_S1,5,0.11734823579204824
GL29,early_PMd,2,0.09989911612947096
GL29,early_PMd,5,0.15769435763848816
GL29,early_M1,2,-0.06672080430531367
GL29,early_M1,5,0.09846115071166772
GL29,early_S1,2,-0.048474416399545306
GL29,early_S1,5,0.18883874251648333
