subj,block,success_rate,condition,run,stage
GL27,52,0.5149305555555556,Test,5,late
GL29,52,0.3329861111111111,Test,5,late
GL03,53,0.7625,Test,5,late
GL04,53,0.4736111111111111,Test,5,late
GL05,53,0.4361111111111111,Test,5,late
GL06,53,0.425,Test,5,late
GL07,53,0.13159722222222223,Test,5,late
GL08,53,0.48541666666666666,Test,5,late
GL09,53,0.5489583333333333,Test,5,late
GL10,53,0.434375,Test,5,late
GL11,53,0.5784722222222223,Test,5,late
GL12,53,0.24479166666666666,Test,5,late
GL14,53,0.6159722222222223,Test,5,late
GL15,53,0.4236111111111111,Test,5,late
GL16,53,0.3486111111111111,Test,5,late
GL17,53,0.5003472222222223,Test,5,late
GL18,53,0.6649305555555556,Test,5,late
GL19,53,0.5149305555555556,Test,5,late
GL20,53,0.3607638888888889,Test,5,late
GL21,53,0.4222222222222222,Test,5,late
GL22,53,0.5461805555555556,Test,5,late
GL24,53,0.19895833333333332,Test,5,late
GL25,53,0.5291666666666667,Test,5,late
GL26,53,0.3486111111111111,Test,5,late
GL27,53,0.6572916666666667,Test,5,late
GL29,53,0.46631944444444445,Test,5,late
GL03,54,0.7451388888888889,Test,5,late
GL04,54,0.5010416666666667,Test,5,late
GL05,54,0.5486111111111112,Test,5,late
GL06,54,0.44166666666666665,Test,5,late
GL07,54,0.30451388888888886,Test,5,late
GL08,54,0.5833333333333334,Test,5,late
GL09,54,0.6395833333333333,Test,5,late
GL10,54,0.3854166666666667,Test,5,late
GL11,54,0.6236111111111111,Test,5,late
GL12,54,0.3295138888888889,Test,5,late
GL14,54,0.7392361111111111,Test,5,late
GL15,54,0.3746527777777778,Test,5,late
GL16,54,0.5020833333333333,Test,5,late
GL17,54,0.49583333333333335,Test,5,late
GL18,54,0.7420138888888889,Test,5,late
GL19,54,0.5833333333333334,Test,5,late
GL20,54,0.49166666666666664,Test,5,late
GL21,54,0.265625,Test,5,late
GL22,54,0.5503472222222222,Test,5,late
GL24,54,0.0798611111111111,Test,5,late
GL25,54,0.6736111111111112,Test,5,late
GL26,54,0.47465277777777776,Test,5,late
GL27,54,0.6614583333333334,Test,5,late
GL29,54,0.2642361111111111,Test,5,late
GL03,55,0.7659722222222223,Test,5,late
GL04,55,0.4305555555555556,Test,5,late
GL05,55,0.4736111111111111,Test,5,late
GL06,55,0.35208333333333336,Test,5,late
GL07,55,0.35520833333333335,Test,5,late
GL08,55,0.49930555555555556,Test,5,late
GL09,55,0.6090277777777777,Test,5,late
GL10,55,0.5090277777777777,Test,5,late
GL11,55,0.7104166666666667,Test,5,late
GL12,55,0.3246527777777778,Test,5,late
GL14,55,0.6388888888888888,Test,5,late
GL15,55,0.3454861111111111,Test,5,late
GL16,55,0.5534722222222223,Test,5,late
GL17,55,0.5684027777777778,Test,5,late
GL18,55,0.6854166666666667,Test,5,late
GL19,55,0.5513888888888889,Test,5,late
GL20,55,0.3701388888888889,Test,5,late
GL21,55,0.5934027777777777,Test,5,late
GL22,55,0.5850694444444444,Test,5,late
GL24,55,0.29444444444444445,Test,5,late
GL25,55,0.5364583333333334,Test,5,late
GL26,55,0.4097222222222222,Test,5,late
GL27,55,0.628125,Test,5,late
GL29,55,0.46597222222222223,Test,5,late
GL03,56,0.73125,Test,5,late
GL04,56,0.6180555555555556,Test,5,late
GL05,56,0.49722222222222223,Test,5,late
GL06,56,0.37881944444444443,Test,5,late
GL07,56,0.29930555555555555,Test,5,late
GL08,56,0.6114583333333333,Test,5,late
GL09,56,0.6409722222222223,Test,5,late
GL10,56,0.41805555555555557,Test,5,late
GL11,56,0.7861111111111111,Test,5,late
GL12,56,0.4479166666666667,Test,5,late
GL14,56,0.6802083333333333,Test,5,late
GL15,56,0.40069444444444446,Test,5,late
GL16,56,0.6361111111111111,Test,5,late
GL17,56,0.5267361111111111,Test,5,late
GL18,56,0.7635416666666667,Test,5,late
GL19,56,0.5559027777777777,Test,5,late
GL20,56,0.5131944444444444,Test,5,late
GL21,56,0.4888888888888889,Test,5,late
GL22,56,0.5756944444444444,Test,5,late
GL24,56,0.04618055555555556,Test,5,late
GL25,56,0.7020833333333333,Test,5,late
GL26,56,0.5451388888888888,Test,5,late
GL27,56,0.6190972222222222,Test,5,late
GL29,56,0.42951388888888886,Test,5,late
GL03,57,0.7482638888888888,Test,5,late
GL04,57,0.6229166666666667,Test,5,late
GL05,57,0.5138888888888888,Test,5,late
GL06,57,0.40520833333333334,Test,5,late
GL07,57,0.3298611111111111,Test,5,late
GL08,57,0.6795138888888889,Test,5,late
GL09,57,0.5864583333333333,Test,5,late
GL10,57,0.3454861111111111,Test,5,late
GL11,57,0.6197916666666666,Test,5,late
GL12,57,0.30416666666666664,Test,5,late
GL14,57,0.6145833333333334,Test,5,late
GL15,57,0.18888888888888888,Test,5,late
GL16,57,0.5420138888888889,Test,5,late
GL17,57,0.5743055555555555,Test,5,late
GL18,57,0.6815972222222222,Test,5,late
GL19,57,0.5149305555555556,Test,5,late
GL20,57,0.48541666666666666,Test,5,late
GL21,57,0.2934027777777778,Test,5,late
GL22,57,0.64375,Test,5,late
GL24,57,0.15625,Test,5,late
GL25,57,0.434375,Test,5,late
GL26,57,0.39861111111111114,Test,5,late
GL27,57,0.6527777777777778,Test,5,late
GL29,57,0.42951388888888886,Test,5,late
GL03,58,0.7284722222222222,Test,5,late
GL04,58,0.6461805555555555,Test,5,late
GL05,58,0.428125,Test,5,late
GL06,58,0.3211805555555556,Test,5,late
GL07,58,0.3072916666666667,Test,5,late
GL08,58,0.5847222222222223,Test,5,late
GL09,58,0.4791666666666667,Test,5,late
GL10,58,0.44340277777777776,Test,5,late
GL11,58,0.7010416666666667,Test,5,late
GL12,58,0.24305555555555555,Test,5,late
GL14,58,0.684375,Test,5,late
GL15,58,0.24930555555555556,Test,5,late
GL16,58,0.575,Test,5,late
GL17,58,0.6333333333333333,Test,5,late
GL18,58,0.7034722222222223,Test,5,late
GL19,58,0.5461805555555556,Test,5,late
GL20,58,0.4777777777777778,Test,5,late
GL21,58,0.2652777777777778,Test,5,late
GL22,58,0.528125,Test,5,late
GL24,58,0.21631944444444445,Test,5,late
GL25,58,0.6847222222222222,Test,5,late
GL26,58,0.5385416666666667,Test,5,late
GL27,58,0.5854166666666667,Test,5,late
GL29,58,0.39131944444444444,Test,5,late
GL03,59,0.6298611111111111,Test,5,late
GL04,59,0.6045138888888889,Test,5,late
GL05,59,0.45590277777777777,Test,5,late
GL06,59,0.34097222222222223,Test,5,late
GL07,59,0.3034722222222222,Test,5,late
GL08,59,0.6704861111111111,Test,5,late
GL09,59,0.5163194444444444,Test,5,late
GL10,59,0.28194444444444444,Test,5,late
GL11,59,0.7548611111111111,Test,5,late
GL12,59,0.32430555555555557,Test,5,late
GL14,59,0.5586805555555555,Test,5,late
GL15,59,0.3611111111111111,Test,5,late
GL16,59,0.39340277777777777,Test,5,late
GL17,59,0.628125,Test,5,late
GL18,59,0.7027777777777777,Test,5,late
GL19,59,0.5326388888888889,Test,5,late
GL20,59,0.45625,Test,5,late
GL21,59,0.1875,Test,5,late
GL22,59,0.6229166666666667,Test,5,late
GL24,59,0.13506944444444444,Test,5,late
GL25,59,0.6118055555555556,Test,5,late
GL26,59,0.35208333333333336,Test,5,late
GL27,59,0.7277777777777777,Test,5,late
GL29,59,0.4284722222222222,Test,5,late
GL03,60,0.7690972222222222,Test,6,late
GL04,60,0.6232638888888888,Test,6,late
GL05,60,0.48506944444444444,Test,6,late
GL06,60,0.4340277777777778,Test,6,late
GL07,60,0.30868055555555557,Test,6,late
GL08,60,0.6986111111111111,Test,6,late
GL09,60,0.5972222222222222,Test,6,late
GL10,60,0.6052083333333333,Test,6,late
GL11,60,0.5388888888888889,Test,6,late
GL12,60,0.4465277777777778,Test,6,late
GL14,60,0.7388888888888889,Test,6,late
GL15,60,0.490625,Test,6,late
GL16,60,0.5708333333333333,Test,6,late
GL17,60,0.5284722222222222,Test,6,late
GL18,60,0.75625,Test,6,late
GL19,60,0.48993055555555554,Test,6,late
GL20,60,0.5458333333333333,Test,6,late
GL21,60,0.3888888888888889,Test,6,late
GL22,60,0.6364583333333333,Test,6,late
GL24,60,0.6430555555555556,Test,6,late
GL25,60,0.7243055555555555,Test,6,late
GL26,60,0.5579861111111111,Test,6,late
GL27,60,0.7947916666666667,Test,6,late
GL29,60,0.4510416666666667,Test,6,late
GL03,61,0.74375,Test,6,late
GL04,61,0.4895833333333333,Test,6,late
GL05,61,0.4822916666666667,Test,6,late
GL06,61,0.4378472222222222,Test,6,late
GL07,61,0.34618055555555555,Test,6,late
GL08,61,0.6211805555555555,Test,6,late
GL09,61,0.6260416666666667,Test,6,late
GL10,61,0.4722222222222222,Test,6,late
GL11,61,0.7586805555555556,Test,6,late
GL12,61,0.46111111111111114,Test,6,late
GL14,61,0.6979166666666666,Test,6,late
GL15,61,0.47256944444444443,Test,6,late
GL16,61,0.34652777777777777,Test,6,late
GL17,61,0.7020833333333333,Test,6,late
GL18,61,0.7322916666666667,Test,6,late
GL19,61,0.43819444444444444,Test,6,late
GL20,61,0.46597222222222223,Test,6,late
GL21,61,0.30833333333333335,Test,6,late
GL22,61,0.6586805555555556,Test,6,late
GL24,61,0.615625,Test,6,late
GL25,61,0.66875,Test,6,late
GL26,61,0.3298611111111111,Test,6,late
GL27,61,0.6961805555555556,Test,6,late
GL29,61,0.5399305555555556,Test,6,late
GL03,62,0.7572916666666667,Test,6,late
GL04,62,0.6489583333333333,Test,6,late
GL05,62,0.45694444444444443,Test,6,late
GL06,62,0.47152777777777777,Test,6,late
GL07,62,0.36770833333333336,Test,6,late
GL08,62,0.7006944444444444,Test,6,late
GL09,62,0.5930555555555556,Test,6,late
GL10,62,0.45625,Test,6,late
GL11,62,0.7451388888888889,Test,6,late
GL12,62,0.41770833333333335,Test,6,late
GL14,62,0.73125,Test,6,late
GL15,62,0.46979166666666666,Test,6,late
GL16,62,0.3326388888888889,Test,6,late
GL17,62,0.5767361111111111,Test,6,late
GL18,62,0.7229166666666667,Test,6,late
GL19,62,0.4166666666666667,Test,6,late
GL20,62,0.45902777777777776,Test,6,late
GL21,62,0.18854166666666666,Test,6,late
GL22,62,0.6673611111111111,Test,6,late
GL24,62,0.5809027777777778,Test,6,late
GL25,62,0.6440972222222222,Test,6,late
GL26,62,0.4947916666666667,Test,6,late
GL27,62,0.6177083333333333,Test,6,late
GL29,62,0.4326388888888889,Test,6,late
GL03,63,0.7017361111111111,Test,6,late
GL04,63,0.5486111111111112,Test,6,late
GL05,63,0.47291666666666665,Test,6,late
GL06,63,0.315625,Test,6,late
GL07,63,0.3055555555555556,Test,6,late
GL08,63,0.6239583333333333,Test,6,late
GL09,63,0.5447916666666667,Test,6,late
GL10,63,0.2204861111111111,Test,6,late
GL11,63,0.7260416666666667,Test,6,late
GL12,63,0.39479166666666665,Test,6,late
GL14,63,0.6045138888888889,Test,6,late
GL15,63,0.4395833333333333,Test,6,late
GL16,63,0.37743055555555555,Test,6,late
GL17,63,0.5996527777777778,Test,6,late
GL18,63,0.7222222222222222,Test,6,late
GL19,63,0.4840277777777778,Test,6,late
GL20,63,0.4621527777777778,Test,6,late
GL21,63,0.39895833333333336,Test,6,late
GL22,63,0.6850694444444444,Test,6,late
GL24,63,0.6027777777777777,Test,6,late
GL25,63,0.6239583333333333,Test,6,late
GL26,63,0.29270833333333335,Test,6,late
GL27,63,0.734375,Test,6,late
GL29,63,0.5697916666666667,Test,6,late
GL03,64,0.7159722222222222,Test,6,late
GL04,64,0.6475694444444444,Test,6,late
GL05,64,0.5225694444444444,Test,6,late
GL06,64,0.2725694444444444,Test,6,late
GL07,64,0.346875,Test,6,late
GL08,64,0.5291666666666667,Test,6,late
GL09,64,0.690625,Test,6,late
GL10,64,0.3975694444444444,Test,6,late
GL11,64,0.7145833333333333,Test,6,late
GL12,64,0.39895833333333336,Test,6,late
GL14,64,0.7184027777777777,Test,6,late
GL15,64,0.5354166666666667,Test,6,late
GL16,64,0.6854166666666667,Test,6,late
GL17,64,0.6208333333333333,Test,6,late
GL18,64,0.7121527777777777,Test,6,late
GL19,64,0.4701388888888889,Test,6,late
GL20,64,0.5704861111111111,Test,6,late
GL21,64,0.28368055555555555,Test,6,late
GL22,64,0.5940972222222223,Test,6,late
GL24,64,0.6534722222222222,Test,6,late
GL25,64,0.6958333333333333,Test,6,late
GL26,64,0.5295138888888888,Test,6,late
GL27,64,0.5722222222222222,Test,6,late
GL29,64,0.5760416666666667,Test,6,late
GL03,65,0.7465277777777778,Test,6,late
GL04,65,0.5631944444444444,Test,6,late
GL05,65,0.4545138888888889,Test,6,late
GL06,65,0.41354166666666664,Test,6,late
GL07,65,0.44027777777777777,Test,6,late
GL08,65,0.5715277777777777,Test,6,late
GL09,65,0.5743055555555555,Test,6,late
GL10,65,0.23020833333333332,Test,6,late
GL11,65,0.7625,Test,6,late
GL12,65,0.3451388888888889,Test,6,late
GL14,65,0.5368055555555555,Test,6,late
GL15,65,0.4704861111111111,Test,6,late
GL16,65,0.46770833333333334,Test,6,late
GL17,65,0.6770833333333334,Test,6,late
GL18,65,0.5979166666666667,Test,6,late
GL19,65,0.5857638888888889,Test,6,late
GL20,65,0.45729166666666665,Test,6,late
GL21,65,0.44479166666666664,Test,6,late
GL22,65,0.6868055555555556,Test,6,late
GL24,65,0.7125,Test,6,late
GL25,65,0.7142361111111111,Test,6,late
GL26,65,0.38680555555555557,Test,6,late
GL27,65,0.6916666666666667,Test,6,late
GL29,65,0.5440972222222222,Test,6,late
GL03,66,0.6496527777777777,Test,6,late
GL04,66,0.6184027777777777,Test,6,late
GL05,66,0.503125,Test,6,late
GL06,66,0.41909722222222223,Test,6,late
GL07,66,0.4013888888888889,Test,6,late
GL08,66,0.6524305555555555,Test,6,late
GL09,66,0.6076388888888888,Test,6,late
GL10,66,0.33055555555555555,Test,6,late
GL11,66,0.628125,Test,6,late
GL12,66,0.33229166666666665,Test,6,late
GL14,66,0.7180555555555556,Test,6,late
GL15,66,0.4357638888888889,Test,6,late
GL16,66,0.6322916666666667,Test,6,late
GL17,66,0.6600694444444445,Test,6,late
GL18,66,0.7517361111111112,Test,6,late
GL19,66,0.4708333333333333,Test,6,late
GL20,66,0.5701388888888889,Test,6,late
GL21,66,0.28680555555555554,Test,6,late
GL22,66,0.6065972222222222,Test,6,late
GL24,66,0.5958333333333333,Test,6,late
GL25,66,0.70625,Test,6,late
GL26,66,0.6059027777777778,Test,6,late
GL27,66,0.6465277777777778,Test,6,late
GL29,66,0.47291666666666665,Test,6,late
GL03,67,0.5791666666666667,Test,6,late
GL04,67,0.3927083333333333,Test,6,late
GL05,67,0.503125,Test,6,late
GL06,67,0.34652777777777777,Test,6,late
GL07,67,0.2791666666666667,Test,6,late
GL08,67,0.53125,Test,6,late
GL09,67,0.5659722222222222,Test,6,late
GL10,67,0.4486111111111111,Test,6,late
GL11,67,0.6788194444444444,Test,6,late
GL12,67,0.346875,Test,6,late
GL14,67,0.5934027777777777,Test,6,late
GL15,67,0.40208333333333335,Test,6,late
GL16,67,0.47673611111111114,Test,6,late
GL17,67,0.6625,Test,6,late
GL18,67,0.6013888888888889,Test,6,late
GL19,67,0.54375,Test,6,late
GL20,67,0.6590277777777778,Test,6,late
GL21,67,0.46076388888888886,Test,6,late
GL22,67,0.5989583333333334,Test,6,late
GL24,67,0.7100694444444444,Test,6,late
GL25,67,0.6684027777777778,Test,6,late
GL26,67,0.47638888888888886,Test,6,late
GL27,67,0.6100694444444444,Test,6,late
GL29,67,0.5552083333333333,Test,6,late
GL03,68,0.4114583333333333,Test,6,late
GL04,68,0.6590277777777778,Test,6,late
GL05,68,0.5309027777777777,Test,6,late
GL06,68,0.390625,Test,6,late
GL07,68,0.2552083333333333,Test,6,late
GL08,68,0.5847222222222223,Test,6,late
GL09,68,0.5486111111111112,Test,6,late
GL10,68,0.36944444444444446,Test,6,late
GL11,68,0.709375,Test,6,late
GL12,68,0.409375,Test,6,late
GL14,68,0.7246527777777778,Test,6,late
GL15,68,0.5701388888888889,Test,6,late
GL16,68,0.5756944444444444,Test,6,late
GL17,68,0.5850694444444444,Test,6,late
GL18,68,0.7416666666666667,Test,6,late
GL19,68,0.5208333333333334,Test,6,late
GL20,68,0.65625,Test,6,late
GL21,68,0.39652777777777776,Test,6,late
GL22,68,0.6395833333333333,Test,6,late
GL24,68,0.6072916666666667,Test,6,late
GL25,68,0.7288194444444445,Test,6,late
GL26,68,0.5684027777777778,Test,6,late
GL27,68,0.7368055555555556,Test,6,late
GL29,68,0.47604166666666664,Test,6,late
GL03,69,0.5600694444444444,Test,6,late
GL04,69,0.5024305555555556,Test,6,late
GL05,69,0.41354166666666664,Test,6,late
GL06,69,0.4152777777777778,Test,6,late
GL07,69,0.18159722222222222,Test,6,late
GL08,69,0.5916666666666667,Test,6,late
GL09,69,0.6079861111111111,Test,6,late
GL10,69,0.2986111111111111,Test,6,late
GL11,69,0.6100694444444444,Test,6,late
GL12,69,0.34965277777777776,Test,6,late
GL14,69,0.7055555555555556,Test,6,late
GL15,69,0.359375,Test,6,late
GL16,69,0.5447916666666667,Test,6,late
GL17,69,0.6475694444444444,Test,6,late
GL18,69,0.6121527777777778,Test,6,late
GL19,69,0.4652777777777778,Test,6,late
GL20,69,0.6125,Test,6,late
GL21,69,0.33368055555555554,Test,6,late
GL22,69,0.5888888888888889,Test,6,late
GL24,69,0.5451388888888888,Test,6,late
GL25,69,0.6666666666666666,Test,6,late
GL26,69,0.5159722222222223,Test,6,late
GL27,69,0.6420138888888889,Test,6,late
GL29,69,0.5173611111111112,Test,6,late
GL03,70,0.6225694444444444,Test,6,late
GL04,70,0.6333333333333333,Test,6,late
GL05,70,0.5295138888888888,Test,6,late
GL06,70,0.39618055555555554,Test,6,late
GL07,70,0.4166666666666667,Test,6,late
GL08,70,0.5381944444444444,Test,6,late
GL09,70,0.6732638888888889,Test,6,late
GL10,70,0.4076388888888889,Test,6,late
GL11,70,0.5965277777777778,Test,6,late
GL12,70,0.26145833333333335,Test,6,late
GL14,70,0.7819444444444444,Test,6,late
GL15,70,0.5434027777777778,Test,6,late
GL16,70,0.6496527777777777,Test,6,late
GL17,70,0.5982638888888889,Test,6,late
GL18,70,0.7392361111111111,Test,6,late
GL19,70,0.4326388888888889,Test,6,late
GL20,70,0.4409722222222222,Test,6,late
GL21,70,0.3597222222222222,Test,6,late
GL22,70,0.6510416666666666,Test,6,late
GL24,70,0.7003472222222222,Test,6,late
GL25,70,0.7454861111111111,Test,6,late
GL26,70,0.6361111111111111,Test,6,late
GL27,70,0.6788194444444444,Test,6,late
GL29,70,0.4479166666666667,Test,6,late
GL03,71,0.5267361111111111,Test,6,late
GL04,71,0.6548611111111111,Test,6,late
GL05,71,0.4913194444444444,Test,6,late
GL06,71,0.40381944444444445,Test,6,late
GL07,71,0.3194444444444444,Test,6,late
GL08,71,0.5493055555555556,Test,6,late
GL09,71,0.5940972222222223,Test,6,late
GL10,71,0.36701388888888886,Test,6,late
GL11,71,0.5125,Test,6,late
GL12,71,0.2586805555555556,Test,6,late
GL14,71,0.6038194444444445,Test,6,late
GL15,71,0.44583333333333336,Test,6,late
GL16,71,0.5638888888888889,Test,6,late
GL17,71,0.5600694444444444,Test,6,late
GL18,71,0.7138888888888889,Test,6,late
GL19,71,0.49930555555555556,Test,6,late
GL20,71,0.4059027777777778,Test,6,late
GL21,71,0.271875,Test,6,late
GL22,71,0.5475694444444444,Test,6,late
GL24,71,0.5138888888888888,Test,6,late
GL25,71,0.684375,Test,6,late
GL26,71,0.36215277777777777,Test,6,late
GL27,71,0.6826388888888889,Test,6,late
GL29,71,0.4947916666666667,Test,6,late
